Date,SKU,ProductName,Category,Material,Style,Color,Gender,Occasion,Weight(gms),Price,Price(INR),Quantity_Sold,Revenue,Rating,Stock
2024-03-01,RJ0123,Silver Earrings,Necklace,Pearl,Casual,Black,Men,Wedding,58.09,118430.84,138718.88,8,947446.72,3.6,3
2024-04-01,RJ0123,Silver Earrings,Necklace,Pearl,Casual,Black,Men,Wedding,58.09,124388.27,138718.88,7,870717.89,3.6,3
2024-05-01,RJ0123,Silver Earrings,Necklace,Pearl,Casual,Black,Men,Wedding,58.09,116629.91,138718.88,9,1049669.19,3.6,3
2024-06-01,RJ0123,Silver Earrings,Necklace,Pearl,Casual,Black,Men,Wedding,58.09,122620.52,138718.88,6,735723.12,3.6,3
2024-07-01,RJ0123,Silver Earrings,Necklace,Pearl,Casual,Black,Men,Wedding,58.09,113667.2,138718.88,5,568336.0,3.6,3
2024-08-01,RJ0123,Silver Earrings,Necklace,Pearl,Casual,Black,Men,Wedding,58.09,117072.41,138718.88,4,468289.64,3.6,3
2024-09-01,RJ0123,Silver Earrings,Necklace,Pearl,Casual,Black,Men,Wedding,58.09,118776.92,138718.88,5,593884.6,3.6,3
2024-10-01,RJ0123,Silver Earrings,Necklace,Pearl,Casual,Black,Men,Wedding,58.09,116932.48,138718.88,7,818527.36,3.6,3
2024-11-01,RJ0123,Silver Earrings,Necklace,Pearl,Casual,Black,Men,Wedding,58.09,118186.01,138718.88,6,709116.06,3.6,3
2024-12-01,RJ0123,Silver Earrings,Necklace,Pearl,Casual,Black,Men,Wedding,58.09,115629.09,138718.88,6,693774.54,3.6,3
2025-01-01,RJ0123,Silver Earrings,Necklace,Pearl,Casual,Black,Men,Wedding,58.09,121944.97,138718.88,4,487779.88,3.6,3
2025-02-01,RJ0123,Silver Earrings,Necklace,Pearl,Casual,Black,Men,Wedding,58.09,119374.08,138718.88,4,477496.32,3.6,3
2025-03-01,RJ0123,Silver Earrings,Necklace,Pearl,Casual,Black,Men,Wedding,58.09,122925.68,138718.88,5,614628.4,3.6,3
2025-04-01,RJ0123,Silver Earrings,Necklace,Pearl,Casual,Black,Men,Wedding,58.09,119484.44,138718.88,4,477937.76,3.6,3
2025-05-01,RJ0123,Silver Earrings,Necklace,Pearl,Casual,Black,Men,Wedding,58.09,117780.52,138718.88,5,588902.6,3.6,3
2025-06-01,RJ0123,Silver Earrings,Necklace,Pearl,Casual,Black,Men,Wedding,58.09,115279.23,138718.88,5,576396.15,3.6,3
2025-07-01,RJ0123,Silver Earrings,Necklace,Pearl,Casual,Black,Men,Wedding,58.09,115525.17,138718.88,4,462100.68,3.6,3
2025-08-01,RJ0123,Silver Earrings,Necklace,Pearl,Casual,Black,Men,Wedding,58.09,119189.52,138718.88,4,476758.08,3.6,3
2025-09-01,RJ0123,Silver Earrings,Necklace,Pearl,Casual,Black,Men,Wedding,58.09,120053.25,138718.88,6,720319.5,3.6,3
2025-10-01,RJ0123,Silver Earrings,Necklace,Pearl,Casual,Black,Men,Wedding,58.09,114815.9,138718.88,6,688895.4,3.6,3
2025-11-01,RJ0123,Silver Earrings,Necklace,Pearl,Casual,Black,Men,Wedding,58.09,112956.87,138718.88,8,903654.96,3.6,3
2025-12-01,RJ0123,Silver Earrings,Necklace,Pearl,Casual,Black,Men,Wedding,58.09,121314.94,138718.88,6,727889.64,3.6,3
2024-01-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,242803.21,38985.08,18,4370457.78,4.8,43
2024-02-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,253606.75,38985.08,22,5579348.5,4.8,43
2024-03-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,246097.93,38985.08,22,5414154.46,4.8,43
2024-04-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,263533.19,38985.08,24,6324796.56,4.8,43
2024-05-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,265532.64,38985.08,27,7169381.28,4.8,43
2024-06-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,240977.3,38985.08,36,8675182.8,4.8,43
2024-07-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,247718.67,38985.08,25,6192966.75,4.8,43
2024-08-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,267600.95,38985.08,30,8028028.5,4.8,43
2024-09-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,260617.52,38985.08,37,9642848.24,4.8,43
2024-10-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,260006.29,38985.08,35,9100220.15,4.8,43
2024-11-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,242754.15,38985.08,51,12380461.65,4.8,43
2024-12-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,261819.71,38985.08,48,12567346.08,4.8,43
2025-01-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,257657.17,38985.08,36,9275658.12,4.8,43
2025-02-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,242700.95,38985.08,31,7523729.45,4.8,43
2025-03-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,260557.15,38985.08,39,10161728.85,4.8,43
2025-04-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,260970.3,38985.08,38,9916871.4,4.8,43
2025-05-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,264565.95,38985.08,43,11376335.85,4.8,43
2025-06-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,243885.96,38985.08,45,10974868.2,4.8,43
2025-07-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,250267.6,38985.08,37,9259901.2,4.8,43
2025-08-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,267425.6,38985.08,42,11231875.2,4.8,43
2025-09-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,266043.54,38985.08,52,13834264.08,4.8,43
2025-10-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,255606.3,38985.08,63,16103196.9,4.8,43
2025-11-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,251716.79,38985.08,72,18123608.88,4.8,43
2025-12-01,RJ0124,Platinum Ring,Bracelet,Gemstone,Antique,Black,Men,Office,14.38,247264.92,38985.08,54,13352305.68,4.8,43
2024-01-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,212599.35,138503.7,35,7440977.25,3.7,84
2024-02-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,216613.27,138503.7,33,7148237.91,3.7,84
2024-03-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,216506.72,138503.7,30,6495201.6,3.7,84
2024-04-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,229338.41,138503.7,33,7568167.53,3.7,84
2024-05-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,212707.23,138503.7,35,7444753.05,3.7,84
2024-06-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,227177.92,138503.7,34,7724049.28,3.7,84
2024-07-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,228720.14,138503.7,23,5260563.22,3.7,84
2024-08-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,230735.44,138503.7,30,6922063.2,3.7,84
2024-09-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,219917.3,138503.7,32,7037353.6,3.7,84
2024-10-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,220639.05,138503.7,37,8163644.85,3.7,84
2024-11-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,221678.12,138503.7,40,8867124.8,3.7,84
2024-12-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,222254.43,138503.7,27,6000869.61,3.7,84
2025-01-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,217868.19,138503.7,24,5228836.56,3.7,84
2025-02-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,219016.54,138503.7,20,4380330.8,3.7,84
2025-03-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,213859.23,138503.7,21,4491043.83,3.7,84
2025-04-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,216337.68,138503.7,18,3894078.24,3.7,84
2025-05-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,232392.49,138503.7,24,5577419.76,3.7,84
2025-06-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,223829.63,138503.7,23,5148081.49,3.7,84
2025-07-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,228002.64,138503.7,17,3876044.88,3.7,84
2025-08-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,209922.53,138503.7,18,3778605.54,3.7,84
2025-09-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,232399.82,138503.7,17,3950796.94,3.7,84
2025-10-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,224026.32,138503.7,19,4256500.08,3.7,84
2025-11-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,219150.04,138503.7,23,5040450.92,3.7,84
2025-12-01,RJ0125,Pearl Bangle,Pendant,Silver,Luxury,Blue,Men,Office,66.82,215312.37,138503.7,16,3444997.92,3.7,84
2024-01-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,163492.4,170210.93,31,5068264.4,3.0,33
2024-02-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,165511.9,170210.93,28,4634333.2,3.0,33
2024-03-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,163457.81,170210.93,32,5230649.92,3.0,33
2024-04-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,160447.18,170210.93,30,4813415.4,3.0,33
2024-05-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,154004.2,170210.93,43,6622180.6,3.0,33
2024-06-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,165754.14,170210.93,41,6795919.74,3.0,33
2024-07-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,152993.96,170210.93,29,4436824.84,3.0,33
2024-08-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,151311.51,170210.93,35,5295902.85,3.0,33
2024-09-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,162280.5,170210.93,50,8114025.0,3.0,33
2024-10-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,163973.07,170210.93,53,8690572.71,3.0,33
2024-11-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,159538.97,170210.93,66,10529572.02,3.0,33
2024-12-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,160677.97,170210.93,47,7551864.59,3.0,33
2025-01-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,167143.47,170210.93,44,7354312.68,3.0,33
2025-02-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,152563.29,170210.93,35,5339715.15,3.0,33
2025-03-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,151223.63,170210.93,37,5595274.31,3.0,33
2025-04-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,156895.13,170210.93,52,8158546.76,3.0,33
2025-05-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,160606.08,170210.93,49,7869697.92,3.0,33
2025-06-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,162887.5,170210.93,53,8633037.5,3.0,33
2025-07-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,156042.6,170210.93,53,8270257.8,3.0,33
2025-08-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,157280.98,170210.93,48,7549487.04,3.0,33
2025-09-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,156682.95,170210.93,74,11594538.3,3.0,33
2025-10-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,157744.19,170210.93,72,11357581.68,3.0,33
2025-11-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,160707.8,170210.93,81,13017331.8,3.0,33
2025-12-01,RJ0126,Platinum Bracelet,Anklet,Diamond,Minimal,Rose,Men,Gift,12.31,156033.2,170210.93,69,10766290.8,3.0,33
2024-01-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,240349.99,66927.45,23,5528049.77,3.6,8
2024-02-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,234536.58,66927.45,21,4925268.18,3.6,8
2024-03-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,231575.62,66927.45,20,4631512.4,3.6,8
2024-04-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,249895.62,66927.45,20,4997912.4,3.6,8
2024-05-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,239944.42,66927.45,23,5518721.66,3.6,8
2024-06-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,240063.17,66927.45,21,5041326.57,3.6,8
2024-07-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,247573.45,66927.45,14,3466028.3,3.6,8
2024-08-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,229496.29,66927.45,16,3671940.64,3.6,8
2024-09-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,250000.72,66927.45,19,4750013.68,3.6,8
2024-10-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,246507.01,66927.45,20,4930140.2,3.6,8
2024-11-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,248969.21,66927.45,23,5726291.83,3.6,8
2024-12-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,231791.31,66927.45,16,3708660.96,3.6,8
2025-01-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,244574.35,66927.45,11,2690317.85,3.6,8
2025-02-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,235516.1,66927.45,10,2355161.0,3.6,8
2025-03-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,235253.14,66927.45,10,2352531.4,3.6,8
2025-04-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,230079.06,66927.45,8,1840632.48,3.6,8
2025-05-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,248912.03,66927.45,9,2240208.27,3.6,8
2025-06-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,230160.3,66927.45,9,2071442.7,3.6,8
2025-07-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,234909.22,66927.45,4,939636.88,3.6,8
2025-08-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,230043.64,66927.45,4,920174.56,3.6,8
2025-09-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,250053.08,66927.45,5,1250265.4,3.6,8
2025-10-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,241223.24,66927.45,6,1447339.44,3.6,8
2025-11-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,249566.78,66927.45,8,1996534.24,3.6,8
2025-12-01,RJ0127,Pearl Anklet,Ring,Silver,Bridal,Yellow,Men,Party,4.07,234813.9,66927.45,5,1174069.5,3.6,8
2024-01-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,55037.09,39597.54,25,1375927.25,2.6,87
2024-02-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,54984.79,39597.54,26,1429604.54,2.6,87
2024-03-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,54158.48,39597.54,25,1353962.0,2.6,87
2024-04-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,55528.48,39597.54,31,1721382.88,2.6,87
2024-05-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,52133.01,39597.54,35,1824655.35,2.6,87
2024-06-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,52679.16,39597.54,35,1843770.6,2.6,87
2024-07-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,52337.1,39597.54,29,1517775.9,2.6,87
2024-08-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,53164.8,39597.54,28,1488614.4,2.6,87
2024-09-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,53974.37,39597.54,40,2158974.8,2.6,87
2024-10-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,56331.75,39597.54,43,2422265.25,2.6,87
2024-11-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,52851.85,39597.54,54,2853999.9,2.6,87
2024-12-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,57210.47,39597.54,39,2231208.33,2.6,87
2025-01-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,55019.8,39597.54,28,1540554.4,2.6,87
2025-02-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,55379.03,39597.54,30,1661370.9,2.6,87
2025-03-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,53555.12,39597.54,26,1392433.12,2.6,87
2025-04-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,54069.49,39597.54,35,1892432.15,2.6,87
2025-05-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,57009.34,39597.54,39,2223364.26,2.6,87
2025-06-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,53946.99,39597.54,33,1780250.67,2.6,87
2025-07-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,55831.03,39597.54,32,1786592.96,2.6,87
2025-08-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,54664.55,39597.54,28,1530607.4,2.6,87
2025-09-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,52079.0,39597.54,34,1770686.0,2.6,87
2025-10-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,53739.78,39597.54,44,2364550.32,2.6,87
2025-11-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,52439.64,39597.54,44,2307344.16,2.6,87
2025-12-01,RJ0128,Silver Earrings,Pendant,Gemstone,Minimal,Rose,Unisex,Party,27.29,55112.82,39597.54,39,2149399.98,2.6,87
2024-01-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,155557.88,207363.78,17,2644483.96,2.5,37
2024-02-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,164501.83,207363.78,12,1974021.96,2.5,37
2024-03-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,169219.37,207363.78,17,2876729.29,2.5,37
2024-04-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,160282.49,207363.78,16,2564519.84,2.5,37
2024-05-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,153375.87,207363.78,16,2454013.92,2.5,37
2024-06-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,154049.97,207363.78,22,3389099.34,2.5,37
2024-07-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,169298.18,207363.78,16,2708770.88,2.5,37
2024-08-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,167013.56,207363.78,15,2505203.4,2.5,37
2024-09-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,153567.79,207363.78,22,3378491.38,2.5,37
2024-10-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,161343.59,207363.78,23,3710902.57,2.5,37
2024-11-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,169259.28,207363.78,29,4908519.12,2.5,37
2024-12-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,153149.2,207363.78,20,3062984.0,2.5,37
2025-01-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,154832.75,207363.78,15,2322491.25,2.5,37
2025-02-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,158585.11,207363.78,12,1903021.32,2.5,37
2025-03-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,167767.45,207363.78,18,3019814.1,2.5,37
2025-04-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,155236.65,207363.78,15,2328549.75,2.5,37
2025-05-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,163601.01,207363.78,17,2781217.17,2.5,37
2025-06-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,167582.5,207363.78,21,3519232.5,2.5,37
2025-07-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,167171.28,207363.78,15,2507569.2,2.5,37
2025-08-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,166521.52,207363.78,13,2164779.76,2.5,37
2025-09-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,153305.7,207363.78,22,3372725.4,2.5,37
2025-10-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,157882.27,207363.78,18,2841880.86,2.5,37
2025-11-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,167560.57,207363.78,22,3686332.54,2.5,37
2025-12-01,RJ0129,Gold Pendant,Bracelet,Diamond,Traditional,Yellow,Unisex,Festive,64.08,153188.29,207363.78,24,3676518.96,2.5,37
2024-01-01,RJ0130,Gemstone Bracelet,Ring,Platinum,Bridal,Red,Women,Wedding,70.16,100160.52,177233.52,16,1602568.32,4.1,46
2024-02-01,RJ0130,Gemstone Bracelet,Ring,Platinum,Bridal,Red,Women,Wedding,70.16,106680.07,177233.52,13,1386840.91,4.1,46
2024-03-01,RJ0130,Gemstone Bracelet,Ring,Platinum,Bridal,Red,Women,Wedding,70.16,106636.17,177233.52,16,1706178.72,4.1,46
2024-04-01,RJ0130,Gemstone Bracelet,Ring,Platinum,Bridal,Red,Women,Wedding,70.16,108280.47,177233.52,20,2165609.4,4.1,46
2024-05-01,RJ0130,Gemstone Bracelet,Ring,Platinum,Bridal,Red,Women,Wedding,70.16,100752.35,177233.52,21,2115799.35,4.1,46
2024-06-01,RJ0130,Gemstone Bracelet,Ring,Platinum,Bridal,Red,Women,Wedding,70.16,105846.89,177233.52,23,2434478.47,4.1,46
2024-07-01,RJ0130,Gemstone Bracelet,Ring,Platinum,Bridal,Red,Women,Wedding,70.16,107237.44,177233.52,18,1930273.92,4.1,46
2024-08-01,RJ0130,Gemstone Bracelet,Ring,Platinum,Bridal,Red,Women,Wedding,70.16,105349.0,177233.52,17,1790933.0,4.1,46
2024-09-01,RJ0130,Gemstone Bracelet,Ring,Platinum,Bridal,Red,Women,Wedding,70.16,100111.0,177233.52,24,2402664.0,4.1,46
2024-10-01,RJ0130,Gemstone Bracelet,Ring,Platinum,Bridal,Red,Women,Wedding,70.16,106419.29,177233.52,25,2660482.25,4.1,46
2024-11-01,RJ0130,Gemstone Bracelet,Ring,Platinum,Bridal,Red,Women,Wedding,70.16,107699.01,177233.52,28,3015572.28,4.1,46
2024-12-01,RJ0130,Gemstone Bracelet,Ring,Platinum,Bridal,Red,Women,Wedding,70.16,104987.4,177233.52,23,2414710.2,4.1,46
2025-01-01,RJ0130,Gemstone Bracelet,Ring,Platinum,Bridal,Red,Women,Wedding,70.16,101177.11,177233.52,15,1517656.65,4.1,46
2025-02-01,RJ0130,Gemstone Bracelet,Ring,Platinum,Bridal,Red,Women,Wedding,70.16,98199.03,177233.52,15,1472985.45,4.1,46
2025-03-01,RJ0130,Gemstone Bracelet,Ring,Platinum,Bridal,Red,Women,Wedding,70.16,106476.21,177233.52,18,1916571.78,4.1,46
2025-04-01,RJ0130,Gemstone Bracelet,Ring,Platinum,Bridal,Red,Women,Wedding,70.16,105802.44,177233.52,19,2010246.36,4.1,46
2025-05-01,RJ0130,Gemstone Bracelet,Ring,Platinum,Bridal,Red,Women,Wedding,70.16,99911.85,177233.52,19,1898325.15,4.1,46
2025-06-01,RJ0130,Gemstone Bracelet,Ring,Platinum,Bridal,Red,Women,Wedding,70.16,97801.5,177233.52,18,1760427.0,4.1,46
